household_key,numBaskets,weekOf,eggPurchase_week0,eggPurchase_week1,eggPurchase_week2,eggPurchase_week3
932,441,704,0.0,0.0,0.0,0.0
933,361,704,0.0,0.0,0.0,0.0
934,1615,704,1.0,0.0,0.0,0.0
935,69,704,0.0,0.0,0.0,0.0
937,376,704,1.0,0.0,0.0,0.0
940,173,704,0.0,0.0,0.0,0.0
941,179,704,0.0,0.0,0.0,0.0
942,525,704,0.0,0.0,0.0,0.0
943,291,704,0.0,0.0,0.0,0.0
944,155,704,0.0,0.0,0.0,0.0
945,295,704,0.0,0.0,0.0,0.0
946,304,704,0.0,0.0,0.0,1.0
949,599,704,0.0,1.0,0.0,0.0
950,172,704,0.0,0.0,0.0,0.0
952,295,704,1.0,0.0,1.0,0.0
954,352,704,0.0,0.0,0.0,0.0
957,402,704,0.0,1.0,1.0,0.0
961,307,704,0.0,0.0,0.0,0.0
962,214,704,0.0,1.0,0.0,0.0
963,138,704,0.0,0.0,0.0,0.0
964,227,704,0.0,0.0,0.0,0.0
967,3,704,0.0,0.0,0.0,0.0
968,1169,704,1.0,1.0,0.0,0.0
970,71,704,0.0,0.0,0.0,0.0
972,156,704,0.0,0.0,0.0,0.0
974,95,704,0.0,0.0,0.0,0.0
975,289,704,0.0,0.0,0.0,0.0
976,764,704,1.0,0.0,0.0,1.0
978,228,704,0.0,0.0,0.0,0.0
979,1174,704,1.0,1.0,0.0,0.0
980,138,704,0.0,1.0,0.0,0.0
982,1653,704,1.0,1.0,0.0,1.0
983,580,704,0.0,0.0,1.0,0.0
985,361,704,0.0,0.0,0.0,0.0
986,180,704,0.0,0.0,0.0,0.0
987,146,704,0.0,0.0,0.0,0.0
988,118,704,1.0,0.0,0.0,0.0
989,386,704,0.0,0.0,0.0,0.0
991,6,704,0.0,0.0,0.0,0.0
992,76,704,0.0,0.0,0.0,0.0
993,411,704,0.0,1.0,0.0,1.0
994,145,704,0.0,0.0,0.0,0.0
995,12,704,0.0,0.0,0.0,0.0
996,366,704,1.0,0.0,0.0,0.0
998,653,704,0.0,1.0,0.0,0.0
999,206,704,1.0,0.0,0.0,0.0
1000,557,704,0.0,0.0,0.0,0.0
1,477,697,1.0,0.0,0.0,0.0
2,192,697,0.0,0.0,0.0,0.0
3,94,697,0.0,0.0,0.0,0.0
5,12,697,0.0,0.0,0.0,0.0
6,399,697,1.0,0.0,1.0,0.0
7,574,697,1.0,0.0,0.0,0.0
9,96,697,0.0,0.0,0.0,0.0
12,22,697,0.0,0.0,0.0,0.0
14,266,697,0.0,0.0,1.0,0.0
15,114,697,0.0,0.0,0.0,0.0
16,21,697,0.0,0.0,0.0,0.0
17,195,697,0.0,0.0,0.0,0.0
18,561,697,0.0,0.0,1.0,0.0
20,579,697,0.0,0.0,1.0,0.0
22,515,697,1.0,0.0,0.0,0.0
24,180,697,0.0,0.0,0.0,0.0
25,306,697,0.0,0.0,0.0,0.0
26,201,697,0.0,0.0,0.0,0.0
28,141,697,0.0,0.0,0.0,0.0
29,20,697,0.0,0.0,0.0,0.0
31,506,697,0.0,0.0,0.0,1.0
33,53,697,0.0,0.0,0.0,0.0
34,65,697,0.0,0.0,0.0,0.0
35,85,697,0.0,0.0,0.0,0.0
37,85,697,1.0,0.0,0.0,0.0
40,1031,697,1.0,1.0,1.0,1.0
41,450,697,0.0,0.0,0.0,1.0
44,69,697,0.0,0.0,0.0,0.0
45,5,697,0.0,0.0,0.0,0.0
48,97,697,0.0,0.0,0.0,0.0
50,59,697,0.0,0.0,0.0,0.0
52,562,697,1.0,0.0,0.0,0.0
56,648,697,0.0,0.0,0.0,0.0
57,268,697,0.0,0.0,0.0,0.0
58,893,697,0.0,1.0,0.0,0.0
59,118,697,0.0,0.0,0.0,0.0
60,2,697,0.0,0.0,0.0,0.0
61,3,697,0.0,0.0,0.0,0.0
63,23,697,0.0,0.0,0.0,0.0
64,561,697,0.0,0.0,0.0,0.0
66,28,697,0.0,1.0,0.0,0.0
67,1139,697,0.0,1.0,0.0,1.0
69,763,697,0.0,0.0,0.0,1.0
71,160,697,0.0,0.0,0.0,1.0
73,69,697,0.0,0.0,0.0,0.0
74,127,697,0.0,0.0,0.0,0.0
75,55,697,0.0,0.0,0.0,0.0
77,720,697,0.0,0.0,0.0,1.0
79,317,697,0.0,0.0,0.0,0.0
80,453,697,0.0,0.0,0.0,0.0
81,118,697,0.0,0.0,0.0,0.0
82,30,697,0.0,0.0,0.0,0.0
83,89,697,0.0,0.0,1.0,0.0
84,148,697,0.0,0.0,0.0,0.0
85,201,697,0.0,0.0,0.0,1.0
86,292,697,0.0,0.0,0.0,0.0
87,125,697,0.0,0.0,0.0,0.0
88,1309,697,0.0,1.0,0.0,1.0
91,331,697,1.0,0.0,0.0,0.0
95,628,697,1.0,0.0,1.0,0.0
98,662,697,0.0,0.0,0.0,0.0
99,700,697,0.0,0.0,0.0,1.0
100,155,697,0.0,0.0,0.0,0.0
101,479,697,0.0,0.0,0.0,0.0
104,901,697,0.0,0.0,0.0,0.0
105,464,697,1.0,1.0,1.0,0.0
107,40,697,0.0,0.0,0.0,0.0
108,122,697,0.0,0.0,0.0,0.0
110,352,697,0.0,0.0,0.0,0.0
113,1304,697,0.0,0.0,0.0,0.0
114,219,697,0.0,0.0,0.0,0.0
115,800,697,0.0,0.0,0.0,1.0
116,94,697,0.0,0.0,1.0,0.0
117,329,697,0.0,0.0,1.0,0.0
118,577,697,0.0,1.0,0.0,0.0
119,285,697,1.0,0.0,0.0,0.0
120,2,697,0.0,0.0,0.0,0.0
121,102,697,0.0,0.0,0.0,0.0
123,276,697,1.0,0.0,1.0,0.0
124,53,697,0.0,1.0,0.0,0.0
125,570,697,0.0,1.0,0.0,1.0
126,129,697,0.0,0.0,0.0,0.0
129,91,697,0.0,0.0,0.0,0.0
131,427,697,0.0,0.0,0.0,0.0
132,258,697,1.0,1.0,0.0,0.0
133,378,697,0.0,0.0,0.0,0.0
134,433,697,0.0,0.0,0.0,0.0
135,86,697,1.0,0.0,0.0,0.0
136,206,697,0.0,0.0,0.0,0.0
137,13,697,0.0,0.0,0.0,0.0
138,379,697,0.0,0.0,0.0,0.0
140,62,697,0.0,0.0,0.0,0.0
141,54,697,0.0,0.0,0.0,0.0
142,166,697,0.0,0.0,0.0,0.0
144,36,697,0.0,0.0,0.0,0.0
145,154,697,0.0,1.0,0.0,0.0
147,147,697,1.0,0.0,0.0,0.0
148,152,697,0.0,1.0,0.0,0.0
149,835,697,0.0,0.0,0.0,0.0
150,1,697,0.0,0.0,0.0,0.0
151,62,697,0.0,0.0,0.0,0.0
153,348,697,0.0,0.0,0.0,0.0
154,45,697,0.0,0.0,0.0,0.0
156,255,697,1.0,0.0,0.0,0.0
158,150,697,0.0,1.0,0.0,0.0
160,203,697,0.0,1.0,0.0,0.0
161,1154,697,0.0,0.0,1.0,0.0
163,8,697,0.0,0.0,0.0,0.0
165,252,697,0.0,1.0,0.0,0.0
168,15,697,0.0,0.0,0.0,0.0
169,6,697,0.0,0.0,0.0,0.0
170,292,697,0.0,0.0,0.0,0.0
171,240,697,0.0,0.0,0.0,0.0
172,72,697,0.0,0.0,0.0,0.0
174,30,697,0.0,0.0,0.0,0.0
175,123,697,0.0,0.0,0.0,0.0
176,47,697,0.0,0.0,0.0,0.0
178,331,697,1.0,0.0,0.0,0.0
179,17,697,0.0,0.0,0.0,0.0
181,116,697,0.0,0.0,0.0,0.0
182,137,697,0.0,0.0,0.0,0.0
184,481,697,0.0,0.0,1.0,0.0
185,218,697,0.0,0.0,1.0,0.0
188,35,697,0.0,0.0,0.0,0.0
189,63,697,0.0,0.0,0.0,0.0
190,30,697,0.0,0.0,0.0,0.0
191,94,697,0.0,1.0,0.0,0.0
192,343,697,0.0,1.0,0.0,0.0
194,167,697,0.0,0.0,1.0,1.0
195,241,697,0.0,0.0,0.0,1.0
196,529,697,0.0,0.0,0.0,0.0
198,637,697,0.0,0.0,0.0,0.0
200,203,697,0.0,0.0,0.0,0.0
201,338,697,0.0,0.0,0.0,0.0
202,68,697,0.0,0.0,0.0,0.0
203,21,697,0.0,0.0,0.0,0.0
204,78,697,0.0,0.0,0.0,0.0
205,491,697,1.0,0.0,0.0,1.0
207,145,697,0.0,0.0,0.0,0.0
208,411,697,0.0,1.0,0.0,0.0
210,517,697,0.0,0.0,0.0,0.0
213,7,697,0.0,0.0,0.0,0.0
214,354,697,0.0,0.0,1.0,1.0
216,235,697,0.0,0.0,0.0,0.0
217,242,697,1.0,0.0,0.0,1.0
218,427,697,0.0,0.0,0.0,0.0
219,1089,697,1.0,1.0,0.0,1.0
220,158,697,0.0,0.0,0.0,0.0
222,523,697,0.0,0.0,0.0,0.0
223,127,697,0.0,0.0,0.0,0.0
225,54,697,0.0,0.0,0.0,0.0
226,60,697,0.0,0.0,0.0,0.0
228,215,697,0.0,0.0,0.0,0.0
229,72,697,0.0,0.0,0.0,0.0
230,608,697,0.0,0.0,0.0,0.0
232,570,697,0.0,0.0,0.0,1.0
233,145,697,0.0,0.0,0.0,0.0
235,549,697,1.0,0.0,0.0,0.0
237,34,697,0.0,0.0,0.0,0.0
238,64,697,0.0,0.0,0.0,0.0
240,66,697,0.0,0.0,1.0,0.0
241,11,697,0.0,0.0,0.0,0.0
242,462,697,0.0,0.0,0.0,1.0
243,670,697,0.0,0.0,0.0,0.0
246,58,697,0.0,1.0,0.0,1.0
247,332,697,0.0,0.0,0.0,0.0
248,848,697,0.0,1.0,0.0,0.0
250,854,697,0.0,0.0,1.0,0.0
251,143,697,0.0,0.0,0.0,0.0
253,1091,697,1.0,1.0,0.0,0.0
254,93,697,1.0,0.0,0.0,0.0
255,52,697,0.0,0.0,0.0,0.0
257,384,697,0.0,0.0,0.0,0.0
258,330,697,0.0,0.0,0.0,0.0
259,141,697,0.0,0.0,0.0,0.0
260,47,697,0.0,0.0,0.0,0.0
266,301,697,1.0,0.0,0.0,0.0
267,16,697,0.0,0.0,0.0,0.0
268,105,697,0.0,0.0,0.0,0.0
269,260,697,1.0,0.0,1.0,0.0
270,108,697,0.0,0.0,1.0,0.0
271,125,697,0.0,0.0,1.0,0.0
273,306,697,0.0,0.0,0.0,0.0
275,627,697,0.0,1.0,1.0,0.0
276,274,697,0.0,0.0,0.0,0.0
277,129,697,0.0,0.0,0.0,0.0
281,127,697,0.0,0.0,0.0,0.0
284,4,697,0.0,0.0,0.0,0.0
285,570,697,1.0,1.0,0.0,0.0
287,416,697,1.0,0.0,1.0,0.0
288,272,697,0.0,1.0,0.0,1.0
289,571,697,0.0,0.0,1.0,1.0
290,863,697,0.0,0.0,0.0,0.0
291,350,697,0.0,0.0,0.0,0.0
292,58,697,0.0,0.0,0.0,0.0
293,244,697,0.0,1.0,0.0,0.0
294,552,697,0.0,1.0,0.0,0.0
296,37,697,0.0,0.0,0.0,0.0
297,594,697,0.0,0.0,0.0,0.0
299,15,697,0.0,0.0,0.0,0.0
302,106,697,0.0,0.0,0.0,0.0
303,768,697,1.0,0.0,0.0,0.0
304,729,697,0.0,0.0,0.0,1.0
306,913,697,0.0,0.0,1.0,0.0
308,296,697,0.0,0.0,0.0,0.0
309,148,697,0.0,0.0,0.0,0.0
310,10,697,0.0,0.0,0.0,0.0
311,119,697,0.0,0.0,0.0,0.0
312,119,697,0.0,0.0,0.0,0.0
314,488,697,1.0,0.0,0.0,0.0
315,9,697,0.0,0.0,0.0,0.0
316,387,697,0.0,0.0,0.0,1.0
317,376,697,0.0,0.0,0.0,0.0
318,60,697,0.0,0.0,0.0,0.0
320,32,697,0.0,0.0,0.0,0.0
321,360,697,0.0,1.0,0.0,0.0
322,173,697,0.0,1.0,0.0,0.0
323,20,697,0.0,0.0,1.0,0.0
324,582,697,0.0,0.0,1.0,0.0
325,331,697,0.0,1.0,1.0,0.0
326,66,697,0.0,0.0,0.0,0.0
327,11,697,0.0,0.0,0.0,0.0
328,1318,697,0.0,1.0,1.0,0.0
329,539,697,0.0,0.0,0.0,0.0
330,222,697,0.0,1.0,0.0,1.0
331,96,697,0.0,0.0,0.0,0.0
332,698,697,0.0,0.0,0.0,0.0
333,38,697,0.0,0.0,0.0,0.0
334,300,697,1.0,0.0,0.0,0.0
335,117,697,0.0,0.0,0.0,0.0
336,405,697,0.0,0.0,0.0,0.0
337,70,697,0.0,0.0,0.0,0.0
338,360,697,1.0,0.0,1.0,0.0
340,53,697,0.0,0.0,0.0,0.0
341,7,697,0.0,0.0,0.0,0.0
343,117,697,0.0,0.0,0.0,0.0
346,564,697,0.0,0.0,1.0,0.0
347,9,697,0.0,0.0,0.0,0.0
349,185,697,1.0,1.0,0.0,0.0
350,162,697,0.0,0.0,0.0,0.0
352,6,697,0.0,0.0,0.0,0.0
353,469,697,0.0,0.0,0.0,0.0
356,198,697,0.0,0.0,0.0,0.0
360,57,697,0.0,0.0,0.0,0.0
361,1177,697,0.0,0.0,0.0,0.0
362,293,697,0.0,1.0,0.0,1.0
363,3,697,0.0,0.0,0.0,0.0
365,293,697,0.0,0.0,0.0,1.0
366,95,697,0.0,0.0,0.0,0.0
367,744,697,1.0,0.0,0.0,0.0
368,61,697,0.0,0.0,0.0,0.0
369,61,697,0.0,1.0,0.0,0.0
370,167,697,0.0,0.0,0.0,0.0
373,17,697,0.0,0.0,0.0,0.0
376,533,697,1.0,0.0,1.0,0.0
377,485,697,1.0,1.0,0.0,0.0
378,302,697,0.0,0.0,0.0,0.0
380,1003,697,0.0,1.0,0.0,1.0
383,457,697,0.0,0.0,1.0,0.0
384,395,697,0.0,0.0,0.0,0.0
385,369,697,0.0,0.0,0.0,0.0
386,711,697,0.0,0.0,0.0,0.0
387,475,697,0.0,1.0,1.0,0.0
388,208,697,0.0,0.0,0.0,0.0
390,147,697,0.0,0.0,0.0,0.0
392,988,697,1.0,0.0,0.0,1.0
393,443,697,0.0,0.0,0.0,0.0
394,119,697,0.0,0.0,0.0,0.0
395,116,697,0.0,0.0,0.0,0.0
396,225,697,0.0,0.0,0.0,0.0
400,1409,697,1.0,0.0,0.0,1.0
402,155,697,0.0,0.0,0.0,1.0
403,45,697,0.0,0.0,0.0,0.0
404,341,697,0.0,0.0,0.0,0.0
405,263,697,0.0,0.0,0.0,0.0
406,162,697,0.0,0.0,0.0,0.0
407,45,697,0.0,0.0,0.0,0.0
409,565,697,0.0,0.0,0.0,0.0
411,387,697,0.0,0.0,0.0,0.0
412,410,697,0.0,0.0,0.0,1.0
414,287,697,0.0,0.0,0.0,0.0
416,18,697,0.0,0.0,0.0,0.0
417,428,697,0.0,0.0,0.0,1.0
418,824,697,0.0,0.0,0.0,1.0
420,13,697,0.0,0.0,0.0,0.0
422,63,697,0.0,0.0,0.0,0.0
424,291,697,0.0,0.0,0.0,0.0
425,589,697,0.0,0.0,1.0,0.0
428,266,697,1.0,0.0,0.0,0.0
429,39,697,0.0,0.0,0.0,0.0
430,553,697,0.0,0.0,0.0,0.0
431,50,697,0.0,0.0,0.0,0.0
432,396,697,1.0,0.0,0.0,0.0
434,476,697,0.0,1.0,0.0,0.0
435,119,697,0.0,0.0,0.0,0.0
439,32,697,0.0,0.0,0.0,0.0
441,267,697,0.0,0.0,0.0,0.0
442,473,697,0.0,0.0,0.0,0.0
443,439,697,1.0,1.0,1.0,0.0
445,70,697,0.0,0.0,0.0,0.0
446,20,697,0.0,0.0,0.0,0.0
448,51,697,0.0,0.0,0.0,0.0
451,239,697,0.0,0.0,0.0,0.0
452,102,697,1.0,0.0,0.0,0.0
453,12,697,0.0,0.0,0.0,0.0
455,103,697,0.0,0.0,0.0,0.0
456,346,697,0.0,0.0,0.0,0.0
457,145,697,0.0,0.0,0.0,0.0
458,182,697,1.0,0.0,0.0,0.0
459,70,697,0.0,0.0,0.0,0.0
460,67,697,0.0,0.0,0.0,0.0
461,80,697,0.0,0.0,0.0,0.0
462,160,697,0.0,0.0,0.0,0.0
463,419,697,0.0,0.0,0.0,1.0
464,436,697,0.0,0.0,0.0,1.0
465,48,697,0.0,0.0,0.0,0.0
466,46,697,0.0,0.0,0.0,0.0
467,238,697,0.0,0.0,0.0,0.0
468,532,697,1.0,0.0,0.0,0.0
470,190,697,0.0,0.0,0.0,0.0
472,274,697,0.0,0.0,0.0,0.0
473,245,697,0.0,0.0,0.0,0.0
475,92,697,0.0,0.0,0.0,0.0
476,89,697,0.0,0.0,0.0,0.0
477,88,697,0.0,0.0,0.0,0.0
478,5,697,0.0,0.0,0.0,0.0
479,158,697,0.0,0.0,0.0,0.0
480,223,697,0.0,0.0,0.0,0.0
481,103,697,0.0,1.0,0.0,0.0
483,308,697,0.0,0.0,0.0,0.0
484,437,697,0.0,0.0,0.0,0.0
485,477,697,1.0,0.0,0.0,0.0
487,19,697,0.0,0.0,0.0,0.0
488,14,697,0.0,0.0,0.0,0.0
489,561,697,0.0,1.0,1.0,0.0
490,352,697,0.0,0.0,0.0,0.0
492,552,697,0.0,0.0,0.0,0.0
493,684,697,0.0,0.0,1.0,0.0
497,73,697,0.0,0.0,0.0,0.0
498,105,697,0.0,0.0,0.0,0.0
499,3,697,0.0,0.0,0.0,0.0
501,77,697,0.0,0.0,0.0,0.0
502,85,697,0.0,0.0,0.0,0.0
503,581,697,0.0,0.0,0.0,0.0
504,105,697,0.0,0.0,0.0,0.0
505,40,697,0.0,0.0,0.0,0.0
506,151,697,0.0,0.0,0.0,0.0
507,87,697,0.0,0.0,0.0,0.0
512,123,697,0.0,1.0,0.0,0.0
513,492,697,0.0,0.0,0.0,1.0
514,286,697,1.0,0.0,0.0,0.0
515,184,697,0.0,0.0,0.0,0.0
516,44,697,0.0,0.0,0.0,0.0
517,363,697,0.0,0.0,0.0,1.0
518,590,697,1.0,0.0,0.0,0.0
519,29,697,0.0,0.0,0.0,0.0
523,792,697,0.0,0.0,0.0,0.0
524,54,697,0.0,0.0,0.0,1.0
525,59,697,0.0,0.0,0.0,0.0
526,498,697,0.0,0.0,0.0,0.0
527,339,697,0.0,0.0,0.0,0.0
529,79,697,1.0,0.0,0.0,0.0
530,69,697,0.0,0.0,0.0,0.0
531,63,697,0.0,0.0,1.0,0.0
533,246,697,1.0,0.0,0.0,0.0
534,306,697,0.0,0.0,0.0,0.0
535,75,697,0.0,0.0,0.0,0.0
536,111,697,0.0,0.0,0.0,0.0
537,31,697,0.0,0.0,0.0,0.0
538,599,697,1.0,0.0,1.0,0.0
539,248,697,0.0,0.0,1.0,1.0
541,138,697,1.0,0.0,0.0,0.0
545,316,697,0.0,0.0,0.0,1.0
546,166,697,0.0,0.0,0.0,0.0
547,109,697,0.0,0.0,0.0,0.0
548,271,697,0.0,1.0,0.0,0.0
551,106,697,0.0,0.0,0.0,0.0
552,358,697,0.0,0.0,0.0,0.0
553,746,697,1.0,0.0,0.0,0.0
557,53,697,0.0,0.0,0.0,0.0
558,238,697,0.0,0.0,0.0,0.0
560,692,697,0.0,0.0,0.0,1.0
563,149,697,0.0,0.0,0.0,0.0
564,107,697,0.0,0.0,0.0,0.0
565,24,697,0.0,0.0,0.0,0.0
569,175,697,1.0,0.0,0.0,0.0
571,83,697,0.0,0.0,0.0,0.0
573,59,697,0.0,0.0,0.0,0.0
574,764,697,0.0,0.0,0.0,0.0
575,1099,697,0.0,0.0,0.0,0.0
576,135,697,0.0,0.0,0.0,0.0
577,337,697,0.0,0.0,1.0,0.0
578,404,697,1.0,0.0,1.0,0.0
580,103,697,0.0,0.0,0.0,0.0
583,309,697,0.0,0.0,0.0,0.0
586,677,697,0.0,0.0,0.0,0.0
587,35,697,0.0,0.0,0.0,0.0
589,14,697,1.0,0.0,0.0,0.0
593,127,697,0.0,0.0,0.0,0.0
594,182,697,0.0,0.0,0.0,0.0
596,248,697,0.0,0.0,0.0,0.0
597,448,697,0.0,0.0,0.0,0.0
599,13,697,0.0,0.0,0.0,0.0
601,357,697,0.0,0.0,0.0,0.0
603,20,697,0.0,0.0,0.0,0.0
604,240,697,0.0,1.0,0.0,0.0
605,477,697,0.0,0.0,0.0,0.0
606,353,697,1.0,0.0,0.0,0.0
607,10,697,0.0,0.0,0.0,0.0
609,233,697,0.0,0.0,0.0,0.0
611,242,697,0.0,0.0,0.0,0.0
612,522,697,0.0,0.0,0.0,0.0
613,95,697,0.0,0.0,0.0,1.0
614,536,697,1.0,0.0,0.0,0.0
617,223,697,0.0,0.0,0.0,0.0
618,452,697,0.0,0.0,0.0,0.0
619,30,697,0.0,0.0,0.0,0.0
622,205,697,0.0,0.0,0.0,0.0
623,59,697,0.0,0.0,0.0,0.0
624,717,697,0.0,0.0,0.0,0.0
625,169,697,0.0,0.0,0.0,0.0
626,61,697,0.0,0.0,0.0,0.0
629,2,697,0.0,0.0,0.0,0.0
631,884,697,0.0,0.0,1.0,0.0
632,348,697,1.0,0.0,1.0,0.0
633,367,697,0.0,1.0,0.0,1.0
635,6,697,0.0,0.0,0.0,0.0
636,1171,697,0.0,0.0,0.0,0.0
637,237,697,0.0,0.0,1.0,0.0
639,131,697,0.0,0.0,0.0,0.0
640,52,697,0.0,0.0,0.0,0.0
643,192,697,1.0,1.0,0.0,0.0
644,365,697,0.0,0.0,0.0,0.0
645,21,697,0.0,0.0,0.0,0.0
646,99,697,0.0,0.0,0.0,0.0
647,569,697,0.0,0.0,0.0,0.0
648,291,697,1.0,0.0,1.0,1.0
651,34,697,0.0,0.0,0.0,0.0
652,250,697,0.0,0.0,0.0,1.0
657,6,697,0.0,0.0,0.0,0.0
658,98,697,0.0,0.0,0.0,0.0
660,441,697,0.0,0.0,0.0,1.0
661,401,697,0.0,0.0,0.0,0.0
662,79,697,1.0,0.0,0.0,0.0
665,14,697,0.0,0.0,0.0,0.0
666,211,697,0.0,0.0,0.0,0.0
667,291,697,0.0,0.0,0.0,1.0
668,137,697,0.0,1.0,0.0,0.0
670,577,697,0.0,0.0,0.0,1.0
672,410,697,1.0,0.0,1.0,0.0
673,102,697,0.0,0.0,0.0,0.0
674,706,697,0.0,0.0,0.0,0.0
675,481,697,0.0,0.0,1.0,0.0
677,67,697,0.0,0.0,0.0,0.0
679,158,697,0.0,0.0,0.0,0.0
681,181,697,0.0,0.0,0.0,0.0
683,5,697,0.0,0.0,0.0,0.0
684,112,697,0.0,0.0,0.0,0.0
685,652,697,0.0,0.0,0.0,0.0
686,12,697,0.0,0.0,0.0,0.0
687,401,697,0.0,1.0,0.0,1.0
690,236,697,0.0,0.0,0.0,0.0
692,389,697,1.0,1.0,1.0,1.0
693,347,697,0.0,0.0,1.0,0.0
694,70,697,0.0,0.0,0.0,0.0
697,183,697,0.0,0.0,1.0,0.0
698,135,697,0.0,0.0,0.0,0.0
700,183,697,0.0,0.0,0.0,0.0
701,344,697,0.0,0.0,1.0,0.0
702,670,697,1.0,0.0,0.0,0.0
703,679,697,0.0,0.0,0.0,0.0
704,3,697,0.0,0.0,0.0,0.0
706,396,697,0.0,1.0,0.0,0.0
707,1226,697,1.0,1.0,0.0,1.0
709,452,697,0.0,0.0,1.0,0.0
710,412,697,0.0,0.0,0.0,1.0
711,39,697,0.0,0.0,0.0,0.0
712,939,697,1.0,0.0,1.0,0.0
713,87,697,1.0,0.0,0.0,0.0
714,524,697,0.0,1.0,1.0,1.0
715,419,697,1.0,0.0,1.0,0.0
716,87,697,0.0,0.0,0.0,0.0
717,52,697,0.0,0.0,0.0,0.0
718,1645,697,1.0,1.0,0.0,1.0
719,279,697,0.0,0.0,0.0,0.0
720,79,697,0.0,0.0,0.0,0.0
721,36,697,0.0,0.0,0.0,0.0
722,673,697,1.0,0.0,0.0,0.0
725,771,697,0.0,0.0,0.0,1.0
726,326,697,0.0,0.0,1.0,0.0
727,473,697,0.0,0.0,0.0,0.0
728,246,697,0.0,0.0,0.0,0.0
729,44,697,0.0,0.0,0.0,0.0
730,88,697,0.0,0.0,0.0,0.0
731,116,697,1.0,0.0,0.0,0.0
732,506,697,1.0,0.0,0.0,0.0
733,353,697,0.0,0.0,0.0,0.0
735,128,697,0.0,0.0,0.0,0.0
736,653,697,0.0,0.0,1.0,0.0
737,125,697,0.0,0.0,0.0,0.0
741,361,697,1.0,0.0,0.0,0.0
742,373,697,0.0,0.0,0.0,0.0
745,725,697,0.0,1.0,0.0,0.0
746,3,697,0.0,0.0,0.0,0.0
747,118,697,0.0,0.0,0.0,0.0
748,345,697,1.0,0.0,0.0,1.0
749,17,697,0.0,0.0,0.0,0.0
750,253,697,0.0,0.0,0.0,0.0
751,107,697,0.0,0.0,0.0,0.0
753,289,697,0.0,0.0,0.0,0.0
757,125,697,0.0,0.0,0.0,0.0
758,13,697,0.0,0.0,0.0,0.0
759,114,697,0.0,0.0,0.0,0.0
760,36,697,0.0,0.0,0.0,0.0
761,940,697,1.0,0.0,1.0,0.0
762,767,697,0.0,0.0,0.0,0.0
763,106,697,0.0,0.0,0.0,0.0
764,449,697,0.0,1.0,1.0,0.0
765,135,697,0.0,0.0,0.0,0.0
766,944,697,1.0,0.0,1.0,0.0
767,146,697,0.0,0.0,0.0,0.0
769,118,697,0.0,0.0,0.0,0.0
770,256,697,0.0,0.0,0.0,0.0
771,1326,697,1.0,1.0,0.0,1.0
775,3,697,0.0,0.0,0.0,0.0
776,153,697,0.0,0.0,0.0,0.0
777,508,697,0.0,0.0,0.0,0.0
778,54,697,0.0,0.0,0.0,0.0
779,471,697,1.0,1.0,1.0,0.0
780,10,697,0.0,0.0,0.0,0.0
781,192,697,0.0,0.0,0.0,0.0
782,39,697,0.0,0.0,0.0,0.0
783,9,697,0.0,0.0,0.0,0.0
784,206,697,0.0,0.0,0.0,0.0
786,706,697,1.0,1.0,1.0,1.0
787,153,697,0.0,0.0,0.0,0.0
790,377,697,0.0,0.0,0.0,0.0
792,10,697,0.0,0.0,0.0,0.0
793,145,697,0.0,0.0,0.0,0.0
795,50,697,0.0,0.0,0.0,0.0
796,37,697,0.0,0.0,0.0,0.0
798,250,697,0.0,0.0,1.0,0.0
800,1288,697,1.0,1.0,0.0,1.0
801,119,697,0.0,0.0,0.0,1.0
802,127,697,0.0,0.0,0.0,0.0
803,291,697,0.0,0.0,1.0,0.0
807,402,697,0.0,0.0,0.0,0.0
810,33,697,0.0,0.0,0.0,0.0
811,144,697,0.0,0.0,0.0,0.0
812,54,697,0.0,0.0,0.0,0.0
813,254,697,0.0,0.0,0.0,0.0
815,84,697,0.0,0.0,0.0,0.0
816,204,697,0.0,0.0,0.0,0.0
818,359,697,1.0,0.0,0.0,0.0
819,8,697,0.0,0.0,0.0,0.0
820,338,697,0.0,0.0,0.0,0.0
821,10,697,0.0,0.0,0.0,0.0
823,188,697,0.0,0.0,0.0,0.0
824,263,697,0.0,0.0,0.0,1.0
825,750,697,1.0,1.0,1.0,0.0
826,33,697,0.0,0.0,0.0,0.0
828,6,697,0.0,0.0,0.0,0.0
829,437,697,0.0,0.0,0.0,0.0
830,78,697,0.0,0.0,1.0,0.0
831,773,697,0.0,0.0,0.0,0.0
832,52,697,0.0,0.0,0.0,0.0
835,16,697,0.0,0.0,0.0,0.0
838,66,697,0.0,0.0,0.0,0.0
839,49,697,1.0,0.0,0.0,0.0
840,774,697,0.0,0.0,1.0,0.0
842,902,697,0.0,0.0,1.0,0.0
845,330,697,0.0,0.0,0.0,0.0
846,227,697,0.0,0.0,0.0,0.0
847,285,697,0.0,0.0,0.0,0.0
851,1,697,0.0,0.0,0.0,0.0
852,181,697,0.0,0.0,0.0,0.0
853,577,697,0.0,0.0,0.0,0.0
854,108,697,0.0,0.0,0.0,0.0
855,432,697,1.0,0.0,0.0,0.0
856,590,697,0.0,0.0,0.0,0.0
858,40,697,0.0,0.0,0.0,0.0
861,100,697,0.0,0.0,1.0,0.0
862,194,697,0.0,0.0,0.0,0.0
864,939,697,1.0,0.0,0.0,0.0
865,230,697,0.0,0.0,0.0,0.0
